[0, 1.5606737602222407, 3.8, 0.0]
[0, 1.9213475204444816, 7.6, 0.0]
[3, 2.1408880701449764, 11.601843707109827, 0.4226642104349292]
[7, 2.268662993251084, 16.378547192764536, 1.880640952757588]
[10, 2.4022458674074696, 21.601603843954212, 4.022458674074695]
[13, 2.511540946262694, 27.423948432717708, 6.650032301415024]
[16, 2.6026201786420478, 33.83796887115048, 9.641922858272764]
[18, 2.7186263588304875, 40.10470228330015, 12.935274458948776]
[20, 2.8230319210000836, 46.73936157999833, 16.460638420001672]
[22, 2.9174940962963847, 53.73459627604944, 20.184870118520465]
[25, 2.9632939388642887, 62.063526607719965, 24.08234847160722]
[27, 3.041738350071017, 69.83270995549904, 28.12693545191746]
[28, 3.153649534537138, 76.79504941215677, 32.30218696703986]
[30, 3.2197730572445487, 85.14177492477891, 36.59319171733645]
[32, 3.2808101551283126, 93.80244677992374, 40.985924964106005]
[34, 3.337325986502168, 102.76766904101481, 45.4690835410737]
[35, 3.42961960864658, 110.61500128153997, 50.0366863026303]
[37, 3.4779395382457317, 120.10280981987209, 54.683762915092075]
[39, 3.5229835404144323, 129.87156259891262, 59.39635807616287]
[40, 3.604491734814939, 138.31658067951807, 64.17966939259756]
[42, 3.6432738595700185, 148.5706605255081, 69.01750210194078]
[43, 3.718991341234698, 157.37207347428892, 73.91662767309202]
[44, 3.792342651597356, 166.31519241766964, 78.86307667028368]
[46, 3.823081892525388, 177.23415588036312, 83.86176705616785]
[47, 3.8915952255391106, 186.51516134596312, 88.90497560033819]
[48, 3.958093460523018, 195.93103092208221, 93.98848610510487]
[50, 3.982340436000144, 207.4758926777693, 99.11702180000722]
[51, 4.044750784851477, 217.2123734189995, 104.28229002742532]
[52, 4.105427512901385, 227.07732077959574, 109.48223067087201]
[54, 4.124381839639791, 239.21217127068945, 114.71661934054873]
[55, 4.1815697511705245, 249.38170600494152, 119.98633631437886]
