[0, 1.360673760222241, 4.0, 0.0]
[0, 1.7213475204444817, 8.0, 0.0]
[0, 2.082021280666723, 12.0, 0.0]
[0, 2.4426950408889634, 16.0, 0.0]
[0, 2.8033688011112043, 20.0, 0.0]
[0, 3.1640425613334453, 24.0, 0.0]
[0, 3.5247163215556863, 28.0, 0.0]
[0, 3.8853900817779268, 32.0, 0.0]
[1, 4.091489373333493, 36.07603038177942, 0.09148937333349316]
[2, 4.278852365656736, 40.317471456183284, 0.5577047313134713]
[3, 4.4499229238649125, 44.74009359273603, 1.3497687715947375]
[4, 4.606737602222409, 49.355113941137986, 2.4269504088896348]
[5, 4.751007106311305, 54.17029063612203, 3.7550355315565263]
[6, 4.884178956239516, 59.19073989032398, 5.305073737437098]
[7, 5.007486224691565, 64.41955197286701, 7.052403572840959]
[8, 5.121985831111324, 69.85825952472874, 8.975886648890594]
[9, 5.228588912950411, 75.50719630386413, 11.057300216553699]
[9, 5.477329437241611, 79.94879608644437, 13.295964935174496]
[10, 5.568534296148385, 85.886094607026, 15.685342961483848]
[11, 5.65385497060956, 92.03441687324613, 18.19240467670516]
[12, 5.733843102916912, 98.39143280182404, 20.806117235002944]
[13, 5.8089834696298785, 104.95447758663163, 23.51678510518842]
[13, 6.0275736273403275, 109.72513565875123, 26.35845715542426]
[14, 6.091864850196341, 116.57806166080852, 29.286107902748768]
[15, 6.152482288889155, 123.6321309238632, 32.287234333337324]
[15, 6.358581580444722, 128.5774161608177, 35.378723706670826]
[16, 6.4101064033336135, 135.91787993158044, 38.561702453337816]
[17, 6.458846100660943, 143.45315419258625, 41.80038371123604]
[17, 6.653804889970262, 148.57648112803577, 45.11468312949445]
[18, 6.694848845614329, 156.39263356237555, 48.50727922105793]
[19, 6.733787983020238, 164.39651753872283, 51.94197167738453]
