[0, 1.4328085122666891, 5.0, 0.0]
[0, 1.8656170245333783, 10.0, 0.0]
[3, 2.1290656841739715, 15.242212448531793, 0.3871970525219144]
[6, 2.33171849928212, 21.093967962396793, 1.9903109956927203]
[9, 2.4924431457472034, 27.64959869548146, 4.4319883117248295]
[12, 2.6230319210000843, 34.93420553205395, 7.476383052001012]
[15, 2.731234049066756, 42.94039599041803, 10.968510736001342]
[17, 2.8716043773694664, 50.78393858031529, 14.817274415280927]
[19, 2.99757774892318, 59.07362546510344, 18.95397722954042]
[22, 3.060992915555662, 68.88151553125931, 23.341844142224573]
[24, 3.1640425613334453, 78.13821109549305, 27.937021472002684]
[26, 3.258131368347943, 87.80622242716831, 32.71141557704652]
[27, 3.3942598550923226, 96.50252294214874, 37.645016087492706]
[29, 3.4731914986667944, 106.87111347380204, 42.72255346133704]
[31, 3.545932425098171, 117.6208470595287, 47.9239051780433]
[33, 3.613183470289443, 128.74021200932873, 53.235054519551625]
[34, 3.7250906327902644, 138.50877802729389, 58.65308151486899]
[36, 3.782340436000144, 150.261841638381, 64.16425569600517]
[37, 3.8853900817779268, 160.490225771838, 69.7594330257833]
[39, 3.9342949984182303, 172.8482895986265, 75.43750493831098]
[40, 4.029659585866824, 183.5188916561927, 81.18638343467296]
[42, 4.07154428060231, 196.4545446606387, 87.00485978529701]
[43, 4.160189137185348, 207.5504194495625, 92.88813289896999]
[44, 4.246063842000169, 218.81554528821243, 98.82680904800742]
[46, 4.278852365656735, 232.5426948504539, 104.82720882020979]
[47, 4.359110841472811, 244.21092135976193, 110.8782095492221]
[48, 4.43700877388253, 256.0402077644409, 116.97642114636145]
[50, 4.462468098133512, 270.5122219990019, 123.1234049066756]
[51, 4.535618832601122, 282.7239498207565, 129.3165604626572]
[52, 4.606737602222409, 295.0890878643258, 135.55035531556524]
[53, 4.675907912402016, 307.605622945327, 141.82311935730684]
