[0, 1.460673760222241, 3.9, 0.0]
[0, 1.8213475204444818, 7.8, 0.0]
[2, 2.0836557096970205, 11.795241436854987, 0.16731141939404104]
[5, 2.2541560327111707, 16.267781734191395, 1.2707801635558535]
[8, 2.388120572222289, 21.330706101477727, 3.1049645777783113]
[11, 2.4961564911828678, 27.010325061973845, 5.457721403011547]
[14, 2.585127247973933, 33.30193465106915, 8.19178147163506]
[16, 2.7029944898766263, 39.471964424171986, 11.24791183802602]
[18, 2.808454653684299, 46.01779006871265, 14.552183766317384]
[20, 2.9033688011112044, 52.93262397777591, 18.06737602222409]
[22, 2.989243505926024, 60.20805590365436, 21.763357130372526]
[24, 3.0673114193940414, 67.83473735953912, 25.615474065456993]
[26, 3.1385908186474487, 75.80283969119361, 29.603361284833667]
[27, 3.24869474174952, 82.87149494808222, 33.71475802723704]
[29, 3.3082066952382094, 91.42063703018039, 37.93799416190808]
[31, 3.3630510445317077, 100.28519738624773, 42.254582380482944]
[32, 3.458251509145421, 108.00943968391358, 46.664048292653476]
[34, 3.504491734814939, 117.41362767114165, 51.15271898370793]
[35, 3.591927797899119, 125.52853084407408, 55.717472926469156]
[37, 3.6310439313841463, 135.44756646652456, 60.3486254612134]
[38, 3.711775505057606, 143.93808533303303, 65.04746919218903]
[39, 3.789770415216711, 152.57759879874095, 69.80104619345173]
[41, 3.819834913151324, 163.19983146848097, 74.6132314392043]
[42, 3.892312982365736, 172.19504060058068, 79.4771452593609]
[43, 3.9624901604939753, 181.33190167532834, 84.38707690124093]
[45, 3.9853900817779273, 192.61460967833528, 89.34255368000672]
[46, 4.050967129091061, 202.08842536540848, 94.34448793818882]
[47, 4.114586652603805, 211.69698070747862, 99.38557267237883]
[48, 4.176335013660289, 221.43845756693784, 104.46408065569386]
[49, 4.236293567149921, 231.31106949327494, 109.57838479034612]
[50, 4.2945390191112764, 241.3130619633648, 114.72695095556384]
