[15, 9.041861389213318, 226.97492495894028, 105.62792083819977]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[17, 7.974755881132254, 213.9423958930216, 101.57084997924832]
[18, 7.4921276840003355, 204.23660457880717, 98.85829831200604]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[21, 6.326873997128481, 180.47276189266, 90.8643539396981]
[24, 5.516262736695886, 166.96654499158518, 84.39030568070126]
[27, 4.743208754738932, 144.13578961324117, 74.06663637795117]
[15, 9.041861389213318, 226.97492495894028, 105.62792083819977]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[17, 7.974755881132254, 213.9423958930216, 101.57084997924832]
[18, 7.4921276840003355, 204.23660457880717, 98.85829831200604]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[21, 6.326873997128481, 180.47276189266, 90.8643539396981]
[24, 5.516262736695886, 166.96654499158518, 84.39030568070126]
[27, 4.743208754738932, 144.13578961324117, 74.06663637795117]
[15, 9.041861389213318, 226.97492495894028, 105.62792083819977]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[17, 7.974755881132254, 213.9423958930216, 101.57084997924832]
[18, 7.4921276840003355, 204.23660457880717, 98.85829831200604]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[21, 6.326873997128481, 180.47276189266, 90.8643539396981]
[24, 5.516262736695886, 166.96654499158518, 84.39030568070126]
[27, 4.743208754738932, 144.13578961324117, 74.06663637795117]
[15, 9.041861389213318, 226.97492495894028, 105.62792083819977]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[17, 7.974755881132254, 213.9423958930216, 101.57084997924832]
[18, 7.4921276840003355, 204.23660457880717, 98.85829831200604]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[21, 6.326873997128481, 180.47276189266, 90.8643539396981]
[24, 5.516262736695886, 166.96654499158518, 84.39030568070126]
[27, 4.743208754738932, 144.13578961324117, 74.06663637795117]
[15, 9.041861389213318, 226.97492495894028, 105.62792083819977]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[17, 7.974755881132254, 213.9423958930216, 101.57084997924832]
[18, 7.4921276840003355, 204.23660457880717, 98.85829831200604]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[21, 6.326873997128481, 180.47276189266, 90.8643539396981]
[24, 5.516262736695886, 166.96654499158518, 84.39030568070126]
[27, 4.743208754738932, 144.13578961324117, 74.06663637795117]
[15, 9.096848475635289, 232.69458291620228, 106.45272713452934]
[15, 9.064482658943877, 229.29061483165694, 105.96723988415815]
[15, 9.03021917221844, 225.80272046307383, 105.45328758327659]
[16, 8.557671483235584, 228.9840367176692, 104.92274373176934]
[16, 8.523163668719413, 225.25235457354773, 104.3706186995106]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[16, 8.447207920566495, 217.4807936699312, 103.15532672906392]
[17, 8.029427688940464, 219.62793548502455, 102.5002707119879]
[17, 7.988919259914125, 215.38521323379348, 101.81162741854013]
[17, 7.945363736668994, 211.01220271934255, 101.0711835233729]
[18, 7.571107339523454, 212.22605074360166, 100.27993211142217]
[18, 7.525015868823032, 207.48612242139504, 99.45028563881456]
[18, 7.474979961644287, 202.583801190354, 98.54963930959718]
[19, 7.136019414413819, 202.76838873276574, 97.58436887386256]
[19, 7.081551257699292, 197.41248811782197, 96.54947389628654]
[20, 6.770780163555854, 196.74079679811396, 95.41560327111708]
[20, 6.710035109202635, 190.85164206657575, 94.20070218405269]
[21, 6.421658231952831, 189.23990965182588, 92.85482287100945]
[21, 6.351977079113063, 182.71434544806948, 91.39151866137433]
[22, 6.080069024288552, 180.04188286518743, 89.76151853434814]
[15, 9.096848475635289, 232.69458291620228, 106.45272713452934]
[15, 9.064482658943877, 229.29061483165694, 105.96723988415815]
[15, 9.03021917221844, 225.80272046307383, 105.45328758327659]
[16, 8.557671483235584, 228.9840367176692, 104.92274373176934]
[16, 8.523163668719413, 225.25235457354773, 104.3706186995106]
[16, 8.486417509477866, 221.41974583954655, 103.78268015164585]
[16, 8.447207920566495, 217.4807936699312, 103.15532672906392]
[17, 8.029427688940464, 219.62793548502455, 102.5002707119879]
[17, 7.988919259914125, 215.38521323379348, 101.81162741854013]
[17, 7.945363736668994, 211.01220271934255, 101.0711835233729]
