[0, 1.7606737602222409, 3.6, 0.0]
[2, 2.055770473131347, 7.263494291236657, 0.11154094626269373]
[7, 2.201497244938313, 11.683910394573404, 1.410480714568191]
[11, 2.330770994121912, 16.806883374649225, 3.6384809353410326]
[15, 2.430496457777831, 22.726426184772635, 6.457446866667468]
[18, 2.5389697691228656, 28.878526712475107, 9.70145584421158]
[21, 2.6315689373442375, 35.583889156346245, 13.26294768422899]
[24, 2.7115409462626943, 42.82315823969274, 17.076982710304662]
[27, 2.7813037625532626, 50.57453246662428, 21.095201588938096]
[29, 2.8721377968254727, 57.9470913534536, 25.2919961079387]
[31, 2.955847593115549, 65.64607320304532, 29.63127538658202]
[34, 3.0029944898766257, 74.6757517807611, 34.101812655805276]
[36, 3.0745567438889756, 83.0687009860626, 38.684042780003125]
[38, 3.1411836700384037, 91.75872355535537, 43.36497946145934]
[40, 3.2033688011112043, 100.73743550963854, 48.13475204444816]
[42, 3.261541988243824, 109.99669373372046, 52.9847635062406]
[44, 3.3160793511806546, 119.52862048262541, 57.9074914519488]
[46, 3.3673114193940408, 129.32561691027232, 62.89632529212588]
[48, 3.4155298365360514, 139.3803687507524, 67.94543215373045]
[49, 3.490862378099947, 148.20737966218329, 73.0522565268974]
[51, 3.5335630886386076, 158.70928006424964, 78.21171752056898]
[53, 3.5739240342162457, 169.45063722573104, 83.41797381346103]
[54, 3.642026077057173, 178.79599797419527, 88.66940816108735]
[56, 3.677939538245732, 189.95531608498584, 93.96461414176099]
[58, 3.7120112834759027, 201.33761105525844, 99.29665444160236]
[59, 3.7740551305767753, 211.17159222363657, 104.66925270402973]
[61, 3.8044917348149387, 222.94546175591915, 110.07399582371127]
[62, 3.8631378746884746, 233.0727991316156, 115.51454823068542]
[64, 3.890366439629758, 245.2230004079482, 120.98345213630452]
[65, 3.945932425098171, 255.63381855616979, 126.48560763138113]
[66, 4.000206178346387, 266.15857450042256, 132.01360777086154]
